temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp
28.0739555359,26.8416671753,23.2025184631,1026.77832031,358.4253763,0.286732915502,352.291328121,43.5488166809,5.8382024765,35.644744873,0.0270840004086,0.0056119998917,1.00039994717,0.00164326652884,-0.00115748681128,-0.00044895010069,2015-12-30 20:31:04.192842
28.2389373779,26.9604167938,24.7456321716,1026.70776367,358.495376134,0.312580459075,352.64234691,43.2900390625,5.84512042999,36.1760406494,0.026839999482,0.00439199991524,1.00064396858,-0.00110800238326,-0.000557223334908,-0.000754444394261,2015-12-30 20:36:04.243928
28.3855857849,26.9437503815,22.9754943848,1026.53222656,358.458568244,0.312398605289,352.325967425,43.051235199,5.83123540878,35.8635559082,0.0285479985178,0.00536799989641,1.00039994717,-0.00200922880322,-0.00023602321744,-0.00049085682258,2015-12-30 20:41:04.363900
28.4589118958,27.0916671753,23.7980480194,1026.4777832,358.459918167,0.352238778552,352.761670315,43.0278282166,5.26659488678,35.0784416199,0.0265959985554,0.00536799989641,1.00039994717,0.000244570896029,-0.00103189609945,-0.000634699594229,2015-12-30 20:46:04.389886
28.2206058502,26.9812507629,23.3472881317,1026.51049805,358.514754127,0.334029307462,352.957244244,43.1360473633,5.28345251083,34.9022254944,0.0280600003898,0.00683199986815,1.00015592575,0.00137824099511,-0.00141857378185,-0.00057842489332,2015-12-30 20:51:04.438350
28.3305931091,26.9458332062,23.5381202698,1026.36865234,358.457083959,0.327476061118,352.621885371,42.8782310486,5.57903671265,35.1624069214,0.0265959985554,0.00512399990112,1.00039994717,0.000129782129079,-0.00113591738045,0.000939949881285,2015-12-30 20:56:04.559066
28.1106185913,26.9479179382,23.1893577576,1026.50732422,358.464605598,0.297566982908,352.224356408,42.933013916,6.1079044342,36.0949249268,0.0270840004086,0.00609999988228,0.99991196394,-0.000731335487217,-0.000787811353803,9.28649678826e-05,2015-12-30 21:01:04.618149
28.1472816467,26.8458328247,23.1268424988,1026.43945312,358.490057231,0.356091165327,352.520463038,43.0500869751,5.74332237244,34.8422889709,0.0258639995009,0.0056119998917,1.00015592575,-0.00197356427088,-0.0017309859395,-0.000752856489271,2015-12-30 21:06:04.600943
28.3305931091,27.0333328247,23.3472881317,1026.47753906,358.424495952,0.323514924926,352.613787328,43.359161377,5.71031188965,34.7117881775,0.026839999482,0.00609999988228,1.00064396858,-0.00135546270758,-0.00141364336014,0.00157983461395,2015-12-30 21:11:04.602237
28.3122634888,27.0708332062,23.2749042511,1026.46850586,358.488754799,0.352669640759,352.995360115,43.2977523804,5.46374988556,34.7926292419,0.0265959985554,0.00609999988228,1.00039994717,-0.000508760102093,5.31636178493e-05,-0.000143056269735,2015-12-30 21:16:04.654870
28.4589118958,27.1083335876,22.5444755554,1026.41625977,358.407184091,0.265304050755,352.22045637,42.9604225159,5.9058508873,35.3377838135,0.0280600003898,0.00512399990112,1.00039994717,0.000334862619638,0.00088919326663,-0.000212328974158,2015-12-30 21:21:04.752627
28.5139045715,27.1541671753,24.0546855927,1026.49438477,358.471343259,0.324333773894,352.706846948,44.1326332092,5.71563005447,34.7072601318,0.026839999482,0.00585599988699,1.00064396858,-0.00277472985908,0.00147313252091,3.65781597793e-05,2015-12-30 21:26:04.830096
28.3122634888,27.0645828247,23.2617416382,1026.50219727,358.444648212,0.322498427359,352.369060796,42.294254303,5.62155246735,34.7147865295,0.0270840004086,0.00658799987286,1.00015592575,-0.0015242905356,-0.00095228292048,0.00151041196659,2015-12-30 21:31:04.891403
28.3122634888,27.0083332062,22.261516571,1026.53979492,358.464379455,0.335087346453,351.881647398,43.4692001343,6.37593603134,35.0634498596,0.026839999482,0.00512399990112,0.999668002129,0.00146630033851,-7.81901180744e-05,1.66925601661e-05,2015-12-30 21:36:05.017213
28.0006313324,26.8062496185,23.1564559937,1026.61328125,358.520936836,0.369850394647,352.397015907,42.8704719543,6.11461830139,35.4575424194,0.026839999482,0.00585599988699,1.00039994717,0.000866334885359,0.00208324939013,-0.00203814636916,2015-12-30 21:41:05.109232
28.0739555359,26.8666667938,22.6760826111,1026.58032227,358.424022855,0.340121062469,351.980785886,43.1199874878,6.20621156693,35.3961601257,0.0275719985366,0.00512399990112,0.99991196394,-0.000667513813823,-0.000987999141216,-0.000442993827164,2015-12-30 21:46:05.147685
28.0922870636,26.8062496185,23.2584533691,1026.63476562,358.482233249,0.340414680562,352.604304464,43.4612045288,5.68851661682,34.7572402954,0.0275719985366,0.00585599988699,0.999179959297,0.00057912664488,-0.00342451035976,-0.000125284772366,2015-12-30 21:51:05.230237
28.3489246368,27.1749992371,23.4854774475,1026.59472656,358.376250911,0.291999898487,352.971944945,43.0523834229,5.35022926331,35.5063667297,0.0285479985178,0.00536799989641,1.00015592575,0.000641750171781,-0.000620944425464,0.000652281101793,2015-12-30 21:56:05.310085
29.1005058289,27.7416667938,25.1569099426,1026.61010742,358.384991099,0.44002629282,352.674988384,43.3322944641,5.92643547058,34.7635498047,0.0275719985366,0.00756399985403,1.00039994717,-0.00120607530698,0.00184253044426,0.000724304933101,2015-12-30 22:01:05.423678
29.338809967,28.1499996185,24.1533927917,1026.61474609,358.366136361,0.418878879891,352.254445099,43.8606872559,6.07536792755,35.4947967529,0.0287919994444,0.00707599986345,1.00088799,-0.00425973255187,-0.000264501199126,0.000255606602877,2015-12-30 22:06:05.473278
29.5404548645,28.3666667938,24.4462223053,1026.39526367,358.462325915,0.308317033651,352.106504909,43.4521560669,5.93636798859,35.3708953857,0.0283039994538,0.00658799987286,1.00064396858,0.00159992091358,0.000758415088058,-0.00178764946759,2015-12-30 22:11:05.594628
